candidate_id,family,params_json,candidate_hash,live_known_claim,net_pnl,trades,profit_factor,max_dd_pct,positive_months,negative_months,zero_months,win_rate,winners,losers,average_winner,average_loser,expectancy,avg_r,best_trade,worst_trade,combined_adverse,trade_log_hash,status,score,beats_pf12,note
P292_0001,pf12_fusion_preserving_variant,"{""bb_width_thresh"": 0.045, ""family"": ""pf12_fusion_preserving_variant"", ""funding_threshold"": 0.0002, ""min_expected_r"": 1.2, ""ny_expected_r"": 1.5, ""sl_atr_mult"": 1.1, ""template_type"": ""bollinger_expansion_breakout"", ""time_stop"": 12, ""tp_atr_mult"": 1.8, ""volume_mult"": 0.8}",5dcaa10332f1e78a,closed-candle parameters only; performance assigned only if engine executed,3050.6568521308973,579,1.075134242874594,23.43333157400041,37,41,0,0.5025906735751295,291,288,150.0117061266374,-140.98176955111316,5.268837395735574,0.11781251891297435,235.48683269935015,-197.81710475013847,-6665.458247401937,ad88a601426771a25aad41d990948bf846f8bd6e4bd3c7984130326dba3db0a6,EXECUTED_ENGINE,-6843.6757206331695,NO,
P292_0286,multi_timeframe_confirmation_variant,"{""bb_width_thresh"": 0.055, ""family"": ""multi_timeframe_confirmation_variant"", ""funding_threshold"": 0.0003, ""min_expected_r"": 1.8, ""ny_expected_r"": 1.7, ""sl_atr_mult"": 1.1, ""template_type"": ""vwap_deviation_return"", ""time_stop"": 12, ""tp_atr_mult"": 2.2, ""volume_mult"": 0.8}",e19faf52aa56b0e7,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0287,expected_r_dynamic_gate_variant,"{""bb_width_thresh"": 0.06, ""family"": ""expected_r_dynamic_gate_variant"", ""funding_threshold"": 0.0004, ""min_expected_r"": 1.8, ""ny_expected_r"": 1.9, ""sl_atr_mult"": 1.1, ""template_type"": ""london_breakout_failure"", ""time_stop"": 12, ""tp_atr_mult"": 2.2, ""volume_mult"": 0.8}",b658f7ffe05c3776,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0288,risk_exit_improvement_variant,"{""bb_width_thresh"": 0.07, ""family"": ""risk_exit_improvement_variant"", ""funding_threshold"": 0.0004, ""min_expected_r"": 1.8, ""ny_expected_r"": 1.9, ""sl_atr_mult"": 1.2, ""template_type"": ""mtf_breakout"", ""time_stop"": 12, ""tp_atr_mult"": 2.2, ""volume_mult"": 0.8}",01b07b40a080c346,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0289,pf12_fusion_preserving_variant,"{""bb_width_thresh"": 0.045, ""family"": ""pf12_fusion_preserving_variant"", ""funding_threshold"": 0.0004, ""min_expected_r"": 1.2, ""ny_expected_r"": 1.9, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""time_stop"": 12, ""tp_atr_mult"": 2.2, ""volume_mult"": 0.8}",d8d09d2a9b681fce,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0290,dirty_pf8_pruning_research_variant,"{""bb_width_thresh"": 0.055, ""family"": ""dirty_pf8_pruning_research_variant"", ""funding_threshold"": 0.0004, ""min_expected_r"": 1.2, ""ny_expected_r"": 1.9, ""sl_atr_mult"": 1.2, ""template_type"": ""atr_volatility_expansion"", ""time_stop"": 24, ""tp_atr_mult"": 2.2, ""volume_mult"": 0.8}",e2463c1fc69cc54c,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0291,second_retest_variant,"{""bb_width_thresh"": 0.06, ""family"": ""second_retest_variant"", ""funding_threshold"": 0.0004, ""min_expected_r"": 1.2, ""ny_expected_r"": 1.9, ""sl_atr_mult"": 1.2, ""template_type"": ""funding_extreme_reversal"", ""time_stop"": 24, ""tp_atr_mult"": 2.5, ""volume_mult"": 0.8}",1523a0b53f045403,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0292,vwap_reclaim_variant,"{""bb_width_thresh"": 0.07, ""family"": ""vwap_reclaim_variant"", ""funding_threshold"": 0.0004, ""min_expected_r"": 1.4, ""ny_expected_r"": 1.9, ""sl_atr_mult"": 1.2, ""template_type"": ""vwap_deviation_return"", ""time_stop"": 24, ""tp_atr_mult"": 2.5, ""volume_mult"": 0.8}",eeed7ddfe941e08a,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0293,tokyo_london_breakout_variant,"{""bb_width_thresh"": 0.045, ""family"": ""tokyo_london_breakout_variant"", ""funding_threshold"": 0.0004, ""min_expected_r"": 1.4, ""ny_expected_r"": 1.9, ""sl_atr_mult"": 1.2, ""template_type"": ""london_breakout_failure"", ""time_stop"": 24, ""tp_atr_mult"": 2.5, ""volume_mult"": 0.8}",e2c5eafa2bb4b585,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0294,pullback_reclaim_variant,"{""bb_width_thresh"": 0.055, ""family"": ""pullback_reclaim_variant"", ""funding_threshold"": 0.0004, ""min_expected_r"": 1.4, ""ny_expected_r"": 1.9, ""sl_atr_mult"": 1.2, ""template_type"": ""mtf_breakout"", ""time_stop"": 24, ""tp_atr_mult"": 2.5, ""volume_mult"": 0.8}",133d91198aff1b18,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0295,funding_defensive_variant,"{""bb_width_thresh"": 0.06, ""family"": ""funding_defensive_variant"", ""funding_threshold"": 0.0004, ""min_expected_r"": 1.6, ""ny_expected_r"": 1.9, ""sl_atr_mult"": 1.4, ""template_type"": ""bollinger_expansion_breakout"", ""time_stop"": 24, ""tp_atr_mult"": 2.5, ""volume_mult"": 0.8}",16a558f363b73d78,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0296,ny_hardening_variant,"{""bb_width_thresh"": 0.07, ""family"": ""ny_hardening_variant"", ""funding_threshold"": 0.0004, ""min_expected_r"": 1.6, ""ny_expected_r"": 1.9, ""sl_atr_mult"": 1.4, ""template_type"": ""atr_volatility_expansion"", ""time_stop"": 24, ""tp_atr_mult"": 3.0, ""volume_mult"": 0.8}",afbf02ab7019ad16,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0297,weak_continuation_exit_variant,"{""bb_width_thresh"": 0.045, ""family"": ""weak_continuation_exit_variant"", ""funding_threshold"": 0.0004, ""min_expected_r"": 1.6, ""ny_expected_r"": 1.9, ""sl_atr_mult"": 1.4, ""template_type"": ""funding_extreme_reversal"", ""time_stop"": 24, ""tp_atr_mult"": 3.0, ""volume_mult"": 0.8}",f5afe68fd5f4e06d,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0298,multi_timeframe_confirmation_variant,"{""bb_width_thresh"": 0.055, ""family"": ""multi_timeframe_confirmation_variant"", ""funding_threshold"": 0.0005, ""min_expected_r"": 1.8, ""ny_expected_r"": 1.9, ""sl_atr_mult"": 1.4, ""template_type"": ""vwap_deviation_return"", ""time_stop"": 24, ""tp_atr_mult"": 3.0, ""volume_mult"": 0.8}",043a1b423583bad7,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0299,expected_r_dynamic_gate_variant,"{""bb_width_thresh"": 0.06, ""family"": ""expected_r_dynamic_gate_variant"", ""funding_threshold"": 0.0005, ""min_expected_r"": 1.8, ""ny_expected_r"": 1.9, ""sl_atr_mult"": 1.4, ""template_type"": ""london_breakout_failure"", ""time_stop"": 24, ""tp_atr_mult"": 3.0, ""volume_mult"": 0.8}",7b89280044e4ec10,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0300,risk_exit_improvement_variant,"{""bb_width_thresh"": 0.07, ""family"": ""risk_exit_improvement_variant"", ""funding_threshold"": 0.0005, ""min_expected_r"": 1.8, ""ny_expected_r"": 2.1, ""sl_atr_mult"": 1.4, ""template_type"": ""mtf_breakout"", ""time_stop"": 24, ""tp_atr_mult"": 3.0, ""volume_mult"": 0.8}",383fb45721912281,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0301,pf12_fusion_preserving_variant,"{""bb_width_thresh"": 0.045, ""family"": ""pf12_fusion_preserving_variant"", ""funding_threshold"": 0.0005, ""min_expected_r"": 1.2, ""ny_expected_r"": 2.1, ""sl_atr_mult"": 1.4, ""template_type"": ""bollinger_expansion_breakout"", ""time_stop"": 24, ""tp_atr_mult"": 1.8, ""volume_mult"": 0.8}",5ea0ca8ca10cda7c,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0302,dirty_pf8_pruning_research_variant,"{""bb_width_thresh"": 0.055, ""family"": ""dirty_pf8_pruning_research_variant"", ""funding_threshold"": 0.0005, ""min_expected_r"": 1.2, ""ny_expected_r"": 2.1, ""sl_atr_mult"": 1.6, ""template_type"": ""atr_volatility_expansion"", ""time_stop"": 24, ""tp_atr_mult"": 1.8, ""volume_mult"": 0.8}",4163a11da5c6110a,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0303,second_retest_variant,"{""bb_width_thresh"": 0.06, ""family"": ""second_retest_variant"", ""funding_threshold"": 0.0005, ""min_expected_r"": 1.2, ""ny_expected_r"": 2.1, ""sl_atr_mult"": 1.6, ""template_type"": ""funding_extreme_reversal"", ""time_stop"": 24, ""tp_atr_mult"": 1.8, ""volume_mult"": 0.8}",9c4115050eb18e00,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0304,vwap_reclaim_variant,"{""bb_width_thresh"": 0.07, ""family"": ""vwap_reclaim_variant"", ""funding_threshold"": 0.0005, ""min_expected_r"": 1.4, ""ny_expected_r"": 2.1, ""sl_atr_mult"": 1.6, ""template_type"": ""vwap_deviation_return"", ""time_stop"": 24, ""tp_atr_mult"": 1.8, ""volume_mult"": 0.8}",c64067595083b8f1,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0305,tokyo_london_breakout_variant,"{""bb_width_thresh"": 0.045, ""family"": ""tokyo_london_breakout_variant"", ""funding_threshold"": 0.0005, ""min_expected_r"": 1.4, ""ny_expected_r"": 2.1, ""sl_atr_mult"": 1.6, ""template_type"": ""london_breakout_failure"", ""time_stop"": 24, ""tp_atr_mult"": 1.8, ""volume_mult"": 1.0}",d2f8684c0ceb090a,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0306,pullback_reclaim_variant,"{""bb_width_thresh"": 0.055, ""family"": ""pullback_reclaim_variant"", ""funding_threshold"": 0.0005, ""min_expected_r"": 1.4, ""ny_expected_r"": 2.1, ""sl_atr_mult"": 1.6, ""template_type"": ""mtf_breakout"", ""time_stop"": 24, ""tp_atr_mult"": 2.0, ""volume_mult"": 1.0}",68fa95fbf87157f0,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0307,funding_defensive_variant,"{""bb_width_thresh"": 0.06, ""family"": ""funding_defensive_variant"", ""funding_threshold"": 0.0005, ""min_expected_r"": 1.6, ""ny_expected_r"": 2.1, ""sl_atr_mult"": 1.6, ""template_type"": ""bollinger_expansion_breakout"", ""time_stop"": 36, ""tp_atr_mult"": 2.0, ""volume_mult"": 1.0}",8d27c820849daf15,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0308,ny_hardening_variant,"{""bb_width_thresh"": 0.07, ""family"": ""ny_hardening_variant"", ""funding_threshold"": 0.0005, ""min_expected_r"": 1.6, ""ny_expected_r"": 2.1, ""sl_atr_mult"": 1.6, ""template_type"": ""atr_volatility_expansion"", ""time_stop"": 36, ""tp_atr_mult"": 2.0, ""volume_mult"": 1.0}",b2067c0701157f7f,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0309,weak_continuation_exit_variant,"{""bb_width_thresh"": 0.045, ""family"": ""weak_continuation_exit_variant"", ""funding_threshold"": 0.0002, ""min_expected_r"": 1.6, ""ny_expected_r"": 2.1, ""sl_atr_mult"": 1.1, ""template_type"": ""funding_extreme_reversal"", ""time_stop"": 36, ""tp_atr_mult"": 2.0, ""volume_mult"": 1.0}",2420f1e05103dbd3,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0310,multi_timeframe_confirmation_variant,"{""bb_width_thresh"": 0.055, ""family"": ""multi_timeframe_confirmation_variant"", ""funding_threshold"": 0.0002, ""min_expected_r"": 1.8, ""ny_expected_r"": 2.1, ""sl_atr_mult"": 1.1, ""template_type"": ""vwap_deviation_return"", ""time_stop"": 36, ""tp_atr_mult"": 2.0, ""volume_mult"": 1.0}",c14e69fefc789e69,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0311,expected_r_dynamic_gate_variant,"{""bb_width_thresh"": 0.06, ""family"": ""expected_r_dynamic_gate_variant"", ""funding_threshold"": 0.0002, ""min_expected_r"": 1.8, ""ny_expected_r"": 2.1, ""sl_atr_mult"": 1.1, ""template_type"": ""london_breakout_failure"", ""time_stop"": 36, ""tp_atr_mult"": 2.2, ""volume_mult"": 1.0}",c35c3e24cbc4f97e,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0312,risk_exit_improvement_variant,"{""bb_width_thresh"": 0.07, ""family"": ""risk_exit_improvement_variant"", ""funding_threshold"": 0.0002, ""min_expected_r"": 1.8, ""ny_expected_r"": 2.1, ""sl_atr_mult"": 1.1, ""template_type"": ""mtf_breakout"", ""time_stop"": 36, ""tp_atr_mult"": 2.2, ""volume_mult"": 1.0}",1f06372064946a7a,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0313,pf12_fusion_preserving_variant,"{""bb_width_thresh"": 0.045, ""family"": ""pf12_fusion_preserving_variant"", ""funding_threshold"": 0.0002, ""min_expected_r"": 1.2, ""ny_expected_r"": 1.5, ""sl_atr_mult"": 1.1, ""template_type"": ""bollinger_expansion_breakout"", ""time_stop"": 36, ""tp_atr_mult"": 2.2, ""volume_mult"": 1.0}",cccb7da344b73587,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0314,dirty_pf8_pruning_research_variant,"{""bb_width_thresh"": 0.055, ""family"": ""dirty_pf8_pruning_research_variant"", ""funding_threshold"": 0.0002, ""min_expected_r"": 1.2, ""ny_expected_r"": 1.5, ""sl_atr_mult"": 1.1, ""template_type"": ""atr_volatility_expansion"", ""time_stop"": 36, ""tp_atr_mult"": 2.2, ""volume_mult"": 1.0}",edac66d35fb5fa7f,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0315,second_retest_variant,"{""bb_width_thresh"": 0.06, ""family"": ""second_retest_variant"", ""funding_threshold"": 0.0002, ""min_expected_r"": 1.2, ""ny_expected_r"": 1.5, ""sl_atr_mult"": 1.1, ""template_type"": ""funding_extreme_reversal"", ""time_stop"": 36, ""tp_atr_mult"": 2.2, ""volume_mult"": 1.0}",4d3f4a75c6e2da57,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0316,vwap_reclaim_variant,"{""bb_width_thresh"": 0.07, ""family"": ""vwap_reclaim_variant"", ""funding_threshold"": 0.0002, ""min_expected_r"": 1.4, ""ny_expected_r"": 1.5, ""sl_atr_mult"": 1.2, ""template_type"": ""vwap_deviation_return"", ""time_stop"": 36, ""tp_atr_mult"": 2.5, ""volume_mult"": 1.0}",3b217c31d33c7ba8,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0317,tokyo_london_breakout_variant,"{""bb_width_thresh"": 0.045, ""family"": ""tokyo_london_breakout_variant"", ""funding_threshold"": 0.0002, ""min_expected_r"": 1.4, ""ny_expected_r"": 1.5, ""sl_atr_mult"": 1.2, ""template_type"": ""london_breakout_failure"", ""time_stop"": 36, ""tp_atr_mult"": 2.5, ""volume_mult"": 1.0}",c19aa916bbe017a3,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0318,pullback_reclaim_variant,"{""bb_width_thresh"": 0.055, ""family"": ""pullback_reclaim_variant"", ""funding_threshold"": 0.0002, ""min_expected_r"": 1.4, ""ny_expected_r"": 1.5, ""sl_atr_mult"": 1.2, ""template_type"": ""mtf_breakout"", ""time_stop"": 36, ""tp_atr_mult"": 2.5, ""volume_mult"": 1.0}",173c7e6abd373956,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0319,funding_defensive_variant,"{""bb_width_thresh"": 0.06, ""family"": ""funding_defensive_variant"", ""funding_threshold"": 0.0002, ""min_expected_r"": 1.6, ""ny_expected_r"": 1.5, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""time_stop"": 36, ""tp_atr_mult"": 2.5, ""volume_mult"": 1.0}",e6be8ec5bc1d6f50,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0320,ny_hardening_variant,"{""bb_width_thresh"": 0.07, ""family"": ""ny_hardening_variant"", ""funding_threshold"": 0.0003, ""min_expected_r"": 1.6, ""ny_expected_r"": 1.5, ""sl_atr_mult"": 1.2, ""template_type"": ""atr_volatility_expansion"", ""time_stop"": 36, ""tp_atr_mult"": 2.5, ""volume_mult"": 1.0}",4a2c9ffa02b845a3,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0321,weak_continuation_exit_variant,"{""bb_width_thresh"": 0.045, ""family"": ""weak_continuation_exit_variant"", ""funding_threshold"": 0.0003, ""min_expected_r"": 1.6, ""ny_expected_r"": 1.5, ""sl_atr_mult"": 1.2, ""template_type"": ""funding_extreme_reversal"", ""time_stop"": 36, ""tp_atr_mult"": 3.0, ""volume_mult"": 1.0}",00ea8552680e93d4,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0322,multi_timeframe_confirmation_variant,"{""bb_width_thresh"": 0.055, ""family"": ""multi_timeframe_confirmation_variant"", ""funding_threshold"": 0.0003, ""min_expected_r"": 1.8, ""ny_expected_r"": 1.5, ""sl_atr_mult"": 1.2, ""template_type"": ""vwap_deviation_return"", ""time_stop"": 36, ""tp_atr_mult"": 3.0, ""volume_mult"": 1.0}",3e9ef0aa18d2715a,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0323,expected_r_dynamic_gate_variant,"{""bb_width_thresh"": 0.06, ""family"": ""expected_r_dynamic_gate_variant"", ""funding_threshold"": 0.0003, ""min_expected_r"": 1.8, ""ny_expected_r"": 1.5, ""sl_atr_mult"": 1.4, ""template_type"": ""london_breakout_failure"", ""time_stop"": 36, ""tp_atr_mult"": 3.0, ""volume_mult"": 1.0}",68bdcf6c75c71772,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0324,risk_exit_improvement_variant,"{""bb_width_thresh"": 0.07, ""family"": ""risk_exit_improvement_variant"", ""funding_threshold"": 0.0003, ""min_expected_r"": 1.8, ""ny_expected_r"": 1.5, ""sl_atr_mult"": 1.4, ""template_type"": ""mtf_breakout"", ""time_stop"": 48, ""tp_atr_mult"": 3.0, ""volume_mult"": 1.2}",bfe3beb607dbf0a6,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0325,pf12_fusion_preserving_variant,"{""bb_width_thresh"": 0.045, ""family"": ""pf12_fusion_preserving_variant"", ""funding_threshold"": 0.0003, ""min_expected_r"": 1.2, ""ny_expected_r"": 1.5, ""sl_atr_mult"": 1.4, ""template_type"": ""bollinger_expansion_breakout"", ""time_stop"": 48, ""tp_atr_mult"": 3.0, ""volume_mult"": 1.2}",b69d9d370d446045,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0326,dirty_pf8_pruning_research_variant,"{""bb_width_thresh"": 0.055, ""family"": ""dirty_pf8_pruning_research_variant"", ""funding_threshold"": 0.0003, ""min_expected_r"": 1.2, ""ny_expected_r"": 1.7, ""sl_atr_mult"": 1.4, ""template_type"": ""atr_volatility_expansion"", ""time_stop"": 48, ""tp_atr_mult"": 1.8, ""volume_mult"": 1.2}",0509ef0f7bd2eda5,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0327,second_retest_variant,"{""bb_width_thresh"": 0.06, ""family"": ""second_retest_variant"", ""funding_threshold"": 0.0003, ""min_expected_r"": 1.2, ""ny_expected_r"": 1.7, ""sl_atr_mult"": 1.4, ""template_type"": ""funding_extreme_reversal"", ""time_stop"": 48, ""tp_atr_mult"": 1.8, ""volume_mult"": 1.2}",f70501cd9aedccc2,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0328,vwap_reclaim_variant,"{""bb_width_thresh"": 0.07, ""family"": ""vwap_reclaim_variant"", ""funding_threshold"": 0.0003, ""min_expected_r"": 1.4, ""ny_expected_r"": 1.7, ""sl_atr_mult"": 1.4, ""template_type"": ""vwap_deviation_return"", ""time_stop"": 48, ""tp_atr_mult"": 1.8, ""volume_mult"": 1.2}",502c3ec1c33a9658,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0329,tokyo_london_breakout_variant,"{""bb_width_thresh"": 0.045, ""family"": ""tokyo_london_breakout_variant"", ""funding_threshold"": 0.0003, ""min_expected_r"": 1.4, ""ny_expected_r"": 1.7, ""sl_atr_mult"": 1.4, ""template_type"": ""london_breakout_failure"", ""time_stop"": 48, ""tp_atr_mult"": 1.8, ""volume_mult"": 1.2}",019dd208fea67a64,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0330,pullback_reclaim_variant,"{""bb_width_thresh"": 0.055, ""family"": ""pullback_reclaim_variant"", ""funding_threshold"": 0.0003, ""min_expected_r"": 1.4, ""ny_expected_r"": 1.7, ""sl_atr_mult"": 1.6, ""template_type"": ""mtf_breakout"", ""time_stop"": 48, ""tp_atr_mult"": 1.8, ""volume_mult"": 1.2}",188cb55c1c7294a3,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
P292_0331,funding_defensive_variant,"{""bb_width_thresh"": 0.06, ""family"": ""funding_defensive_variant"", ""funding_threshold"": 0.0004, ""min_expected_r"": 1.6, ""ny_expected_r"": 1.7, ""sl_atr_mult"": 1.6, ""template_type"": ""bollinger_expansion_breakout"", ""time_stop"": 48, ""tp_atr_mult"": 2.0, ""volume_mult"": 1.2}",57d4aa6601a39c18,closed-candle parameters only; performance assigned only if engine executed,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,,,No metrics assigned because the engine was not run for this candidate.
