candidate_id,candidate_hash,family,hypothesis,primary_1h_setup,lower_tf_confirmation,quality_gates,exit_module,risk_module,portfolio_role,parameters_json,complexity_score,overfit_risk_score,live_known_proof,expected_failure_mode,backtest_pnl,backtest_trades,backtest_pf,backtest_dd,backtest_win_rate,backtest_avg_win,backtest_avg_loss,backtest_expectancy,backtest_pos_m,backtest_neg_m,backtest_zero_m,backtest_combined_adverse,accepted,rejection_reason
2306,cb5039054ee00364,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,none,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.2, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",3,1,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2307,ea83c265b636111c,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.3, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",3,1,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2308,e214227e5eca9660,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.4, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",3,1,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2309,f60895c4a86a13ff,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.5, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",3,2,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2310,affc34a4d48166eb,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,none,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.1, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",3,1,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2311,a70d2e3ff79f6a51,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,none,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.2, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",3,1,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2312,2e59b351ce018711,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.3, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",3,1,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2313,a3b764dbda903f98,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.4, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",3,1,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2314,f562dec66eda16e4,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.5, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",3,2,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2315,5ff22d65deec3c92,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,none,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 25, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.1, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2316,e3207e9843ca33a0,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,none,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 25, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.2, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2317,6473c7132d56759b,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 25, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.3, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2318,820ad0acc4a904bf,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 25, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.4, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2319,7fa22c5dca388ba3,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 25, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.5, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,2,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2320,8bcd9d8caae1edcd,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,none,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 30, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.1, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2321,f1f664afac9df957,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,none,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 30, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.2, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2322,9d46713f63b62566,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 30, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.3, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2323,0557fbfadadfc091,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 30, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.4, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
2324,9e5aa6ac94f57996,ema50_ema200_pullback,Golden cross with pullback to EMA50 and wick rejection.,ema50_ema200_pullback,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 30, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.5, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,2,closed_candle_only_no_lookahead,EMA death cross during pullback; golden cross invalidated.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
4400,e9e5925bd93f1358,chop_ema_slope_filter,Requires EMA200 slope to be non-zero (trending) to enter pullback setups.,chop_ema_slope_filter,none,none,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 10, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.1, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA slope filters valid breakouts from long compression ranges.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
4401,67263db16fda6891,chop_ema_slope_filter,Requires EMA200 slope to be non-zero (trending) to enter pullback setups.,chop_ema_slope_filter,none,none,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 10, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.2, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA slope filters valid breakouts from long compression ranges.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
4402,add29452e0e1006f,chop_ema_slope_filter,Requires EMA200 slope to be non-zero (trending) to enter pullback setups.,chop_ema_slope_filter,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 10, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.3, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA slope filters valid breakouts from long compression ranges.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
4403,b6adc2fbffd440e8,chop_ema_slope_filter,Requires EMA200 slope to be non-zero (trending) to enter pullback setups.,chop_ema_slope_filter,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 10, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.4, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA slope filters valid breakouts from long compression ranges.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
4404,50cd7e82de3e6a02,chop_ema_slope_filter,Requires EMA200 slope to be non-zero (trending) to enter pullback setups.,chop_ema_slope_filter,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 10, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.5, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,2,closed_candle_only_no_lookahead,EMA slope filters valid breakouts from long compression ranges.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
4405,442ff1d4346cc67b,chop_ema_slope_filter,Requires EMA200 slope to be non-zero (trending) to enter pullback setups.,chop_ema_slope_filter,none,none,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.1, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA slope filters valid breakouts from long compression ranges.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
4406,a6ef518d5a0f8e23,chop_ema_slope_filter,Requires EMA200 slope to be non-zero (trending) to enter pullback setups.,chop_ema_slope_filter,none,none,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.2, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA slope filters valid breakouts from long compression ranges.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
4407,6d95230999fcaf94,chop_ema_slope_filter,Requires EMA200 slope to be non-zero (trending) to enter pullback setups.,chop_ema_slope_filter,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.3, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA slope filters valid breakouts from long compression ranges.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
4408,4283ccad3fa7768f,chop_ema_slope_filter,Requires EMA200 slope to be non-zero (trending) to enter pullback setups.,chop_ema_slope_filter,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.4, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA slope filters valid breakouts from long compression ranges.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
4409,a00b4524a15f3c5f,chop_ema_slope_filter,Requires EMA200 slope to be non-zero (trending) to enter pullback setups.,chop_ema_slope_filter,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.5, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,2,closed_candle_only_no_lookahead,EMA slope filters valid breakouts from long compression ranges.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
4410,deed4b46be277f1a,chop_ema_slope_filter,Requires EMA200 slope to be non-zero (trending) to enter pullback setups.,chop_ema_slope_filter,none,none,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.1, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA slope filters valid breakouts from long compression ranges.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
4411,a3577c5021590cb4,chop_ema_slope_filter,Requires EMA200 slope to be non-zero (trending) to enter pullback setups.,chop_ema_slope_filter,none,none,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.2, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA slope filters valid breakouts from long compression ranges.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
4412,5ee62aca2bffc8fa,chop_ema_slope_filter,Requires EMA200 slope to be non-zero (trending) to enter pullback setups.,chop_ema_slope_filter,none,expected_r_gate|adx_gate,fixed_atr,fixed_risk_1pct,sleeve,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.3, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 1.5, ""trend_filter"": ""ema_200"", ""wick_ratio_thresh"": 0.45}",4,1,closed_candle_only_no_lookahead,EMA slope filters valid breakouts from long compression ranges.,1170.73,175,1.1096,0.192,0.52,130.2144,-127.1283,6.6899,32,25,21,-1991.7,False,pnl=1170.73<=21684.99|pf=1.11<2.20|dd=19.20%>12%|stress=-1991.70<15922.97
