candidate_id,candidate_hash,family,hypothesis,primary_1h_setup,lower_tf_confirmation,quality_gates,exit_module,risk_module,portfolio_role,parameters_json,complexity_score,overfit_risk_score,live_known_proof,expected_failure_mode
430,32b6ba3eaffc24c4,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,bb_width_gate|volume_impulse_gate,breakeven_after_mfe,fixed_risk_0_5pct,core,"{""adx_thresh"": 30, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.4, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,3,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
431,ba0940b8db3f0d70,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,funding_safety_gate|chop_toxicity_filter,funding_aware_exit,dynamic_risk_scaling,core,"{""adx_thresh"": 30, ""bb_width_thresh"": 0.08, ""expected_r_threshold"": 1.5, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,4,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
432,7c0533f991ffd99c,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,volume_impulse_gate|expected_r_gate,fixed_atr_tp,fixed_risk_1pct,core,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.1, ""expected_r_threshold"": 1.2, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,2,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
433,55fd324d8a03456b,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,chop_toxicity_filter|adx_slope_gate,dynamic_atr_tp,fixed_risk_0_5pct,core,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.1, ""expected_r_threshold"": 1.3, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,2,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
434,ff3f23f3f3d648e5,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,expected_r_gate|atr_percentile_gate,structure_tp,dynamic_risk_scaling,core,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.1, ""expected_r_threshold"": 1.4, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,2,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
435,b9b97ad8fa58e8b9,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,adx_slope_gate|bb_width_gate,failed_continuation_exit,fixed_risk_1pct,core,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.1, ""expected_r_threshold"": 1.5, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,3,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
436,b33d39c54ea4c893,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,atr_percentile_gate|funding_safety_gate,breakeven_after_mfe,fixed_risk_0_5pct,core,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.1, ""expected_r_threshold"": 1.2, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,2,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
437,32c06f1d8357a23a,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,bb_width_gate|volume_impulse_gate,funding_aware_exit,dynamic_risk_scaling,core,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.1, ""expected_r_threshold"": 1.3, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,2,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
438,f6ba1219fefc8be6,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,funding_safety_gate|chop_toxicity_filter,fixed_atr_tp,fixed_risk_1pct,core,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.1, ""expected_r_threshold"": 1.4, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,2,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
439,217e8c0ae9f2daa2,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,volume_impulse_gate|expected_r_gate,dynamic_atr_tp,fixed_risk_0_5pct,core,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.1, ""expected_r_threshold"": 1.5, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,3,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
440,03b6c8fcfa634d48,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,chop_toxicity_filter|adx_slope_gate,structure_tp,dynamic_risk_scaling,core,"{""adx_thresh"": 25, ""bb_width_thresh"": 0.1, ""expected_r_threshold"": 1.2, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,2,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
441,c21aa007aec9aaf3,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,expected_r_gate|atr_percentile_gate,failed_continuation_exit,fixed_risk_1pct,core,"{""adx_thresh"": 25, ""bb_width_thresh"": 0.1, ""expected_r_threshold"": 1.3, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,2,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
442,5ca7742a2d526246,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,adx_slope_gate|bb_width_gate,breakeven_after_mfe,fixed_risk_0_5pct,core,"{""adx_thresh"": 25, ""bb_width_thresh"": 0.1, ""expected_r_threshold"": 1.4, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,2,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
443,9ab66f155864c8cc,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,atr_percentile_gate|funding_safety_gate,funding_aware_exit,dynamic_risk_scaling,core,"{""adx_thresh"": 25, ""bb_width_thresh"": 0.1, ""expected_r_threshold"": 1.5, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,3,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
444,77d6ce73a0432093,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,bb_width_gate|volume_impulse_gate,fixed_atr_tp,fixed_risk_1pct,core,"{""adx_thresh"": 30, ""bb_width_thresh"": 0.1, ""expected_r_threshold"": 1.2, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,3,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
445,5e74f759809dbb46,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,funding_safety_gate|chop_toxicity_filter,dynamic_atr_tp,fixed_risk_0_5pct,core,"{""adx_thresh"": 30, ""bb_width_thresh"": 0.1, ""expected_r_threshold"": 1.3, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,3,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
446,cd98f62e8191e11d,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,volume_impulse_gate|expected_r_gate,structure_tp,dynamic_risk_scaling,core,"{""adx_thresh"": 30, ""bb_width_thresh"": 0.1, ""expected_r_threshold"": 1.4, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,3,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
447,d92a343ccdb8aa9f,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,chop_toxicity_filter|adx_slope_gate,failed_continuation_exit,fixed_risk_1pct,core,"{""adx_thresh"": 30, ""bb_width_thresh"": 0.1, ""expected_r_threshold"": 1.5, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.2, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,4,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
448,71500a6731a6ee64,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,expected_r_gate|atr_percentile_gate,breakeven_after_mfe,fixed_risk_0_5pct,core,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.04, ""expected_r_threshold"": 1.2, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,1,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
449,7448ce6583d6d905,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,adx_slope_gate|bb_width_gate,funding_aware_exit,dynamic_risk_scaling,core,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.04, ""expected_r_threshold"": 1.3, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,1,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
450,9bfdaf5f907ca6ff,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,atr_percentile_gate|funding_safety_gate,fixed_atr_tp,fixed_risk_1pct,core,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.04, ""expected_r_threshold"": 1.4, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,1,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
451,97235b27b16941cc,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,bb_width_gate|volume_impulse_gate,dynamic_atr_tp,fixed_risk_0_5pct,core,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.04, ""expected_r_threshold"": 1.5, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,2,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
452,6257d0b895060546,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,funding_safety_gate|chop_toxicity_filter,structure_tp,dynamic_risk_scaling,core,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.04, ""expected_r_threshold"": 1.2, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,1,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
453,e575a350b666aa04,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,volume_impulse_gate|expected_r_gate,failed_continuation_exit,fixed_risk_1pct,core,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.04, ""expected_r_threshold"": 1.3, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,1,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
454,ac310143e8f7f3eb,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,chop_toxicity_filter|adx_slope_gate,breakeven_after_mfe,fixed_risk_0_5pct,core,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.04, ""expected_r_threshold"": 1.4, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,1,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
455,96757e78500fa03c,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,expected_r_gate|atr_percentile_gate,funding_aware_exit,dynamic_risk_scaling,core,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.04, ""expected_r_threshold"": 1.5, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,2,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
456,69640971d7d237e2,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,adx_slope_gate|bb_width_gate,fixed_atr_tp,fixed_risk_1pct,core,"{""adx_thresh"": 25, ""bb_width_thresh"": 0.04, ""expected_r_threshold"": 1.2, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,1,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
457,0ed3c7b17da0f4bc,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,atr_percentile_gate|funding_safety_gate,dynamic_atr_tp,fixed_risk_0_5pct,core,"{""adx_thresh"": 25, ""bb_width_thresh"": 0.04, ""expected_r_threshold"": 1.3, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,1,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
458,f9a651222b77a03c,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,bb_width_gate|volume_impulse_gate,structure_tp,dynamic_risk_scaling,core,"{""adx_thresh"": 25, ""bb_width_thresh"": 0.04, ""expected_r_threshold"": 1.4, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,1,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
459,b6e9e25052cd16fd,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,funding_safety_gate|chop_toxicity_filter,failed_continuation_exit,fixed_risk_1pct,core,"{""adx_thresh"": 25, ""bb_width_thresh"": 0.04, ""expected_r_threshold"": 1.5, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,2,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
460,7f697671e040f0ef,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,volume_impulse_gate|expected_r_gate,breakeven_after_mfe,fixed_risk_0_5pct,core,"{""adx_thresh"": 30, ""bb_width_thresh"": 0.04, ""expected_r_threshold"": 1.2, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,2,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
461,02bb4988d80f29f3,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,chop_toxicity_filter|adx_slope_gate,funding_aware_exit,dynamic_risk_scaling,core,"{""adx_thresh"": 30, ""bb_width_thresh"": 0.04, ""expected_r_threshold"": 1.3, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,2,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
462,b73c53a267a527ec,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,expected_r_gate|atr_percentile_gate,fixed_atr_tp,fixed_risk_1pct,core,"{""adx_thresh"": 30, ""bb_width_thresh"": 0.04, ""expected_r_threshold"": 1.4, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,2,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
463,bc4a804b926822bb,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,adx_slope_gate|bb_width_gate,dynamic_atr_tp,fixed_risk_0_5pct,core,"{""adx_thresh"": 30, ""bb_width_thresh"": 0.04, ""expected_r_threshold"": 1.5, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,3,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
464,7930bf7b607bed46,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,atr_percentile_gate|funding_safety_gate,structure_tp,dynamic_risk_scaling,core,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.06, ""expected_r_threshold"": 1.2, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,1,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
465,bc32b57b09176242,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,bb_width_gate|volume_impulse_gate,failed_continuation_exit,fixed_risk_1pct,core,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.06, ""expected_r_threshold"": 1.3, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,1,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
466,859935f171701151,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,funding_safety_gate|chop_toxicity_filter,breakeven_after_mfe,fixed_risk_0_5pct,core,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.06, ""expected_r_threshold"": 1.4, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,1,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
467,05418e4d4026bbcb,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,volume_impulse_gate|expected_r_gate,funding_aware_exit,dynamic_risk_scaling,core,"{""adx_thresh"": 15, ""bb_width_thresh"": 0.06, ""expected_r_threshold"": 1.5, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,2,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
468,aa14142aae8db21e,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,chop_toxicity_filter|adx_slope_gate,fixed_atr_tp,fixed_risk_1pct,core,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.06, ""expected_r_threshold"": 1.2, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,1,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
469,a28f0e9e16ea7105,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,expected_r_gate|atr_percentile_gate,dynamic_atr_tp,fixed_risk_0_5pct,core,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.06, ""expected_r_threshold"": 1.3, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,1,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
470,e7ce60f35c9a7dfe,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,adx_slope_gate|bb_width_gate,structure_tp,dynamic_risk_scaling,core,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.06, ""expected_r_threshold"": 1.4, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",6,1,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
471,8254c9742ff902f4,breakout_retest,"Price breaks Bollinger Band, retests, continues in breakout direction.",breakout_retest,5m_retest,atr_percentile_gate|funding_safety_gate,failed_continuation_exit,fixed_risk_1pct,core,"{""adx_thresh"": 20, ""bb_width_thresh"": 0.06, ""expected_r_threshold"": 1.5, ""regime_filter_mode"": ""strict"", ""rsi_overbought"": 100, ""rsi_oversold"": 0, ""sl_atr_mult"": 1.5, ""template_type"": ""bollinger_expansion_breakout"", ""tp_atr_mult"": 3.0, ""trend_filter"": null, ""wick_ratio_thresh"": 0.45}",5,2,closed_candle_only_no_lookahead,"False breakout in range; retest fails, price reverses inside band."
